protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q9LP77	1.6677804316951028	0.09102642244128192	25.53485239833867	18.32193759752485	3.2963382035346283e-16	1.226811087924192e-15	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G48480	receptor-like kinase 1;<br>T1N15.9;<br>T1N15_9	membrane; nucleus; plant-type vacuole; plasma membrane; plasmodesma	phosphorylation; protein phosphorylation	ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity	receptor-like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:841269]	Protein kinase domain; Serine-threonine/tyrosine-protein kinase, catalytic domain; Leucine-rich repeat; Protein kinase-like domain superfamily; Leucine-rich repeat-containing N-terminal, plant-type; Protein kinase, ATP binding site; Leucine-rich repeat domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV11	2.094822982864479	0.09557307891786086	26.253441026390952	21.918546588468175	2.108385504668633e-18	9.960143443688466e-18	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G62670	AHA11;<br>H(+)-ATPase 11;<br>MRG21.9;<br>MRG21_9	membrane; plasma membrane	monoatomic ion transport; proton export across plasma membrane; proton transmembrane transport	ATP binding; ATP hydrolysis activity; metal ion binding; mRNA binding; nucleotide binding; P-type proton-exporting transporter activity; transporter activity	H[+]-ATPase 11 [Source:NCBI gene (formerly Entrezgene);Acc:836388]	P-type ATPase; Cation-transporting P-type ATPase, N-terminal; P-type ATPase, subfamily IIIA; P-type ATPase, A domain superfamily; P-type ATPase, phosphorylation site; HAD superfamily; P-type ATPase, transmembrane domain superfamily; P-type ATPase, cytoplasmic domain N; HAD-like superfamily; P-type ATPase, haloacid dehalogenase domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LZC3	1.4943330701697422	0.04242700873747014	22.4386714246713	35.221268588987186	3.862532457718425e-21	2.5200669083894598e-20	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G03860	malate synthase;<br>MED24.5	glyoxysome; peroxisome	glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; malate synthase activity; transferase activity	malate synthase [Source:NCBI gene (formerly Entrezgene);Acc:831690]	Malate synthase; Malate synthase A; Malate synthase superfamily; Malate synthase, conserved site; Malate synthase, C-terminal superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9S841	1.989120129252682	0.07308451455540083	22.824285099696795	27.216711246605513	6.7104986917649085e-19	3.3241822223094694e-18	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G50820	MSP-2;<br>OEC33;<br>OXYGEN EVOLVING COMPLEX SUBUNIT 33 KDA;<br>PHOTOSYSTEM II SUBUNIT O-2;<br>PSBO;<br>PSBO-2	chloroplast; chloroplast stroma; chloroplast thylakoid; chloroplast thylakoid membrane; cytosol; membrane; photosystem II; photosystem II oxygen evolving complex; plastid; plastoglobule; thylakoid; thylakoid lumen	photoinhibition; photosynthesis; photosynthesis, light reaction; photosystem II assembly; photosystem II stabilization; regulation of protein dephosphorylation	mRNA binding; oxygen evolving activity; poly(U) RNA binding; protein binding	photosystem II subunit O-2 [Source:NCBI gene (formerly Entrezgene);Acc:824246]	Photosystem II PsbO, manganese-stabilising; Outer membrane protein/outer membrane enzyme PagP,  beta-barrel	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SS98	2.0308326533615255	0.13946238930310026	24.6374164907444	14.561866202850004	1.3172243766887688e-13	3.9702255860760083e-13	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G01570	F4P13.12;<br>F4P13_12	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	Oleosin family protein [Source:NCBI gene (formerly Entrezgene);Acc:821106]	Oleosin	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.1670989241109608	0.07284237460662157	21.693213635979312	16.022252575012406	1.6709743735020864e-13	5.001237985027224e-13	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04603	1.7176443719688712	0.0637931974437978	20.43050867146858	26.925196428382925	1.9482538453957423e-17	2.0141368256748254e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT4G01310	F2N1.5;<br>F2N1_5	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; cytosolic ribosome; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Ribosomal L5P family protein [Source:NCBI gene (formerly Entrezgene);Acc:827947]	Ribosomal protein L5; Ribosomal protein L5, conserved site; Ribosomal protein L5, bacterial-type; Ribosomal protein L5 domain superfamily; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22860	2.17309389290994	0.05086499543878725	25.379788283254584	42.722777701319536	3.623304179667339e-25	3.524486792949139e-23	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT2G43460	T1O24.20	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:818947]	Ribosomal protein L38e; Ribosomal protein L38e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22860	2.17309389290994	0.05086499543878725	25.379788283254584	42.722777701319536	3.623304179667339e-25	3.524486792949139e-23	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G59540	T16L24.90	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:825123]	Ribosomal protein L38e; Ribosomal protein L38e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15456	1.5766220374590874	0.08824375327980086	23.365204456901957	17.86667020451836	4.007706954099153e-15	2.4931665353988915e-14	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G03880	CRB;<br>cruciferin 2;<br>CRUCIFERIN B;<br>F21M11.19;<br>F21M11_19	protein storage vacuole; vacuole	cellular response to abscisic acid stimulus; response to abscisic acid; seed maturation	nutrient reservoir activity	cruciferin 2 [Source:NCBI gene (formerly Entrezgene);Acc:839383]	11-S seed storage protein, plant; Cupin 1; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; 11-S seed storage protein, conserved site	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15460	1.9211492701317137	0.12841663780079168	22.62299236946138	14.960283208098987	3.215913461903793e-13	1.4458098337130496e-12	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT4G27170	AT2S4;<br>seed storage albumin 4;<br>T24A18.120;<br>T24A18_120	NA	biological_process	molecular_function; nutrient reservoir activity	seed storage albumin 4 [Source:NCBI gene (formerly Entrezgene);Acc:828825]	Napin/ 2S seed storage protein/Conglutin; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28297	1.6740678486012222	0.06637978103545653	23.45550072961715	25.219544603604895	1.6842816467493315e-18	2.2249152617552902e-17	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G21720	isocitrate lyase	cytoplasm; glyoxysome; peroxisome	carboxylic acid metabolic process; glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; isocitrate lyase activity; lyase activity; metal ion binding	isocitrate lyase [Source:NCBI gene (formerly Entrezgene);Acc:821726]	Isocitrate lyase; Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily; Isocitrate lyase/phosphorylmutase, conserved site; ICL/PEPM domain; Pyruvate kinase-like domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	2.092966792689908	0.0815303249942495	22.21778208243483	25.671022320069607	5.199702451143959e-18	6.251327665982063e-17	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29525	2.0777777153521155	0.1859232990347598	25.418108016563608	11.175456363667788	2.6471497600636508e-11	9.301971242259796e-11	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT4G25140	F24A6.9;<br>OLE1;<br>OLEOSIN 1	lipid droplet; membrane; monolayer-surrounded lipid storage body	lipid storage; post-embryonic development; reproductive structure development; response to freezing; seed germination; seed oilbody biogenesis	molecular_function	oleosin 1 [Source:NCBI gene (formerly Entrezgene);Acc:828617]	Oleosin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42791	1.945739348949765	0.06539244997661842	26.048360421689985	29.754801198693112	1.2227609342464248e-21	3.0050648893971097e-20	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G05590	CYTOPLASMIC RIBOSOMAL PROTEIN L18;<br>F18C1.14;<br>F18C1_14;<br>ribosomal protein L18	chloroplast; cytoplasm; cytosol; cytosolic large ribosomal subunit; large ribosomal subunit; plant-type vacuole; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; protein binding; structural constituent of ribosome	ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:819725]	Ribosomal protein L18e; Ribosomal protein L18e/L15P; Ribosomal L18e/L15P superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46690	1.623087133542004	0.15032732201338572	21.393845903955913	10.797020207660442	4.0351966010299014e-10	1.2496846202900131e-9	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G15230	F8M21.120;<br>F8M21_120;<br>GAST1 protein homolog 4	extracellular region	cell redox homeostasis; gibberellic acid mediated signaling pathway; response to gibberellin	NA	GAST1 protein homolog 4 [Source:NCBI gene (formerly Entrezgene);Acc:831375]	Gibberellin regulated protein	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49205	1.3773493490691575	0.07909881115229782	24.321729172859655	17.413022130221307	3.069740336820467e-15	1.955132238332083e-14	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT2G04390	T1O3.20;<br>T1O3_20	cytosolic small ribosomal subunit; mitochondrion; nucleolus; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal S17 family protein [Source:NCBI gene (formerly Entrezgene);Acc:814978]	Ribosomal protein S17e; Ribosomal protein S17e, conserved site; Ribosomal protein S17e-like superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P92959	2.5627136669002155	0.06386408370795062	23.9168116073468	40.12761975290309	1.871849807146335e-23	9.53752044593609e-22	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G54600	MRB17.10;<br>MRB17_10;<br>plastid ribosomal protein L24;<br>SUPPRESSOR OF VARIEGATION 8;<br>SVR8	chloroplast; chloroplast envelope; chloroplast stroma; plastid; ribonucleoprotein complex; ribosome	plastid translation; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835549]	Ribosomal protein L24; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.902327560667208	0.07760849663821824	24.083262853888037	24.51184655122424	1.5357306067535576e-18	2.041281676057524e-17	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q39165	1.2752082975231944	0.0815707218135098	25.006963659656513	15.63316186460414	2.0428422973398523e-14	1.1067550674195656e-13	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G40420	OLE2;<br>OLEOSIN 2	lipid droplet; membrane; monolayer-surrounded lipid storage body	lipid storage; post-embryonic development; reproductive structure development; response to freezing; seed germination; seed oilbody biogenesis	mRNA binding	oleosin 2 [Source:NCBI gene (formerly Entrezgene);Acc:834040]	Oleosin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q42431	2.1090990197768993	0.09760808379679888	23.229384373974653	21.607831418631623	6.965182262407784e-17	6.2628109418288485e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G27660	OLE3;<br>OLEOSIN 3;<br>oleosin 4	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development; response to freezing; seed germination; seed oilbody biogenesis	molecular_function	oleosin 4 [Source:NCBI gene (formerly Entrezgene);Acc:822388]	Oleosin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6Q152	1.6070952346664202	0.06879110193475636	21.959530941968552	23.36196382187103	5.306507345699187e-17	4.980250631857838e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT4G33060	AtCYP57;<br>cyclophilin 57;<br>CYP57;<br>F4I10.3	cytoplasm; nucleus; plasmodesma	protein folding; protein peptidyl-prolyl isomerization	isomerase activity; peptidyl-prolyl cis-trans isomerase activity	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:829443]	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain; Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site; Cyclophilin-like domain superfamily; Cyclophilin-type peptidyl-prolyl cis-trans isomerase, cyclophilin A-like	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZM1	1.2464153578588004	0.07203475945371494	25.876424266632256	17.30297105607286	9.64893367081283e-16	6.837323859450152e-15	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G80410	EMBRYO DEFECTIVE 2753;<br>OMA;<br>OMISHA;<br>T21F11.26;<br>T21F11_26	cytoplasm	NA	protein binding	tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:844381]	Tetratricopeptide repeat 1; Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat; N-terminal acetyltransferase A, auxiliary subunit	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94K75	1.4733866213953342	0.13058396490886476	22.5499404094598	11.283059313014569	9.524694575375264e-11	3.1358225217389327e-10	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G06190	F9P14.5;<br>F9P14_5;<br>Rho-N 1	chloroplast; extracellular region; plastid	chloroplast mRNA processing; chloroplast rRNA processing; DNA-templated transcription termination	mRNA binding; protein binding; protein self-association; RNA binding; rRNA binding	Rho termination factor [Source:NCBI gene (formerly Entrezgene);Acc:837128]	Rho termination factor, N-terminal	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q95749	2.067992649015877	0.0759976836825669	24.65046287387191	27.211258933280533	6.610663231068889e-20	1.1789016095406188e-18	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	NA	NA	NA	NA	NA	NA	NA	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ASV6	2.129821860102868	0.08868243778721836	22.20697123462918	24.01627552473343	2.203039076045385e-17	2.245001725112916e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G15190	plastid ribosomal protein S20	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	chloroplast 30S ribosomal protein S20 [Source:NCBI gene (formerly Entrezgene);Acc:820750]	Ribosomal protein S20; Ribosomal protein S20 superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6I8	1.1717345458912505	0.06860662761109991	22.562465104102003	17.079028465490044	2.141377567581369e-14	1.1514455072923004e-13	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G50920	F8A12.14;<br>F8A12_14	nucleolus; nucleus	ribosome biogenesis	GTP binding; heterocyclic compound binding; mRNA binding; nucleotide binding; organic cyclic compound binding	Nucleolar GTP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:841514]	GTP binding domain; Nucleolar GTP-binding protein 1, Rossman-fold domain; NOG, C-terminal; Nucleolar GTP-binding protein 1; P-loop containing nucleoside triphosphate hydrolase; OBG-type guanine nucleotide-binding (G) domain; NOG1, N-terminal helical domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FHG2	2.180748607738245	0.06356336646753794	23.059747647889743	34.308261643944896	2.6925474318393575e-21	6.195754305522823e-20	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G46430	K11I1.2;<br>K11I1_2	cytosolic large ribosomal subunit; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L32e [Source:NCBI gene (formerly Entrezgene);Acc:834686]	Ribosomal protein L32e; Ribosomal protein L32e, conserved site; Ribosomal protein L32e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FJE8	2.8693068572465945	0.10687839799350392	24.663096019619523	26.846462064494936	8.982378643855169e-20	1.5627878290935011e-18	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G59870	histone H2A 6;<br>MMN10.22;<br>MMN10_22	chromosome; heterochromatin; nucleolus; nucleosome; nucleus; pericentric heterochromatin; plasmodesma; plastid	heterochromatin organization	chromatin binding; DNA binding; protein heterodimerization activity; structural constituent of chromatin	histone H2A 6 [Source:NCBI gene (formerly Entrezgene);Acc:836109]	Histone H2A; Histone H2A/H2B/H3; Histone-fold; Histone H2A, C-terminal domain; Histone H2A conserved site	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FKI4	2.873265818574358	0.10721507674041508	21.27339258369671	26.79908372897028	7.025911265604419e-18	8.171440276300791e-17	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G13780	MXE10.7;<br>MXE10_7	cytosol; NatA complex; plastid	embryo development ending in seed dormancy; N-terminal protein amino acid acetylation; response to water deprivation	acyltransferase activity; acyltransferase activity, transferring groups other than amino-acyl groups; mRNA binding; N-acetyltransferase activity; peptide alpha-N-acetyltransferase activity; transferase activity	Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831223]	GNAT domain; Acyl-CoA N-acyltransferase; N-acetyltransferase Ard1-like	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FZ76	1.05747463197707	0.08262722204505589	25.74653248930137	12.798138504528673	1.1502154666135253e-12	4.798169782754278e-12	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G18540	F25I16.12;<br>F25I16_12	cytosolic large ribosomal subunit; cytosolic ribosome; endoplasmic reticulum; nucleus; plasma membrane; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L6 family protein [Source:NCBI gene (formerly Entrezgene);Acc:838435]	60S ribosomal protein L6E; Ribosomal protein L6, N-terminal; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal Protein L6, KOW domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LER7	3.075313638280378	0.12738614322883	22.576487831448517	24.141665336048685	1.2703791478654999e-17	1.373036048703116e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G56910	plastid-specific 50S ribosomal protein 5	chloroplast; chloroplast envelope; chloroplast thylakoid membrane; cytosol; plastid; ribonucleoprotein complex; ribosome; thylakoid	plastid translation; ribulose bisphosphate carboxylase complex assembly	protein binding	plastid-specific 50S ribosomal protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:824858]	50S ribosomal protein 5, chloroplastic	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LN62	1.5012533105039796	0.14631908439365082	21.498831140213767	10.260133301989985	9.634935493917512e-10	2.8716938658751358e-9	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G19360	F18O14.8;<br>F18O14_8;<br>reduced residual arabinose 3	endosome; Golgi apparatus; Golgi medial cisterna; Golgi membrane; membrane; trans-Golgi network	cell wall organization; root hair cell development	glycosyltransferase activity; transferase activity	Nucleotide-diphospho-sugar transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:838519]	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferases; Arabinosyltransferase RRA1/2/3	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LP77	1.0653077109926834	0.09653611587848468	25.53485239833867	11.035328087299936	3.271963264978525e-11	1.1385368109030964e-10	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G48480	receptor-like kinase 1;<br>T1N15.9;<br>T1N15_9	membrane; nucleus; plant-type vacuole; plasma membrane; plasmodesma	phosphorylation; protein phosphorylation	ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity	receptor-like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:841269]	Protein kinase domain; Serine-threonine/tyrosine-protein kinase, catalytic domain; Leucine-rich repeat; Protein kinase-like domain superfamily; Leucine-rich repeat-containing N-terminal, plant-type; Protein kinase, ATP binding site; Leucine-rich repeat domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.965733608324656	0.04386370405500688	19.781017759517265	90.41036760943544	2.3067188290372025e-27	3.2909188627597417e-25	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LZC3	2.003345289883477	0.04899146159254272	22.4386714246713	40.89172326690531	1.424438263825325e-22	4.76296544466593e-21	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT5G03860	malate synthase;<br>MED24.5	glyoxysome; peroxisome	glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; malate synthase activity; transferase activity	malate synthase [Source:NCBI gene (formerly Entrezgene);Acc:831690]	Malate synthase; Malate synthase A; Malate synthase superfamily; Malate synthase, conserved site; Malate synthase, C-terminal superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M047	2.0382307918977043	0.08584261656923671	22.00027215449284	23.74381016512656	3.58862324193336e-17	3.555395248952495e-16	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G55770	NA	actin cytoskeleton; cytoplasm; cytoskeleton	actin filament bundle assembly	actin binding; actin filament binding; metal ion binding; mRNA binding	GATA type zinc finger transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:824743]	Zinc finger, LIM-type	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M339	1.0280263534706682	0.06694097450035945	26.043440442011708	15.357206272298113	1.438112520171647e-14	8.035406770671867e-14	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G53870	NA	cytosol; cytosolic ribosome; cytosolic small ribosomal subunit; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824554]	Ribosomal protein S3, C-terminal; K Homology domain, type 2; Ribosomal protein S3, eukaryotic/archaeal; K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
