protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q2HIK4	2.32239344654665	0.10174381666284528	21.72429081655392	22.825892744347374	1.1352606709680963e-16	6.91191617650076e-16	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G29990	prefoldin 6<br>T1P2.3<br>T1P2_3	cytoplasm; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; protein localization involved in auxin polar transport; response to cold	Hsp90 protein binding; protein binding; unfolded protein binding	prefoldin 6 [Source:NCBI gene (formerly Entrezgene);Acc:839878]	Prefoldin beta-like; Prefoldin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q38799	1.2168598561593194	0.06049308576058677	22.46579971783561	20.11568497225088	7.329261352207251e-16	3.980867841046578e-15	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G50850	K16E14.6;<br>MACCI-BOU	mitochondrial matrix; mitochondrion; nucleolus; plant-type vacuole; plastid	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	catalytic activity; oxidoreductase activity; pyruvate dehydrogenase (acetyl-transferring) activity	Transketolase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835157]	Transketolase-like, pyrimidine-binding domain; Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II; Pyruvate dehydrogenase E1 component subunit beta; Thiamin diphosphate-binding fold; Transketolase, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H1Y0	1.2131659423628285	0.0718360353589294	22.251631433368154	16.887985762316	3.5497467792738663e-14	1.6478217153245276e-13	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G24180	F3I6.11;<br>F3I6_11;<br>IAA-CONJUGATE-RESISTANT 4	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	cobalt ion binding; oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity; zinc ion binding	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839031]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZC0	1.0744032168414328	0.1691126854279455	24.681015374846943	6.353179326096196	1.2649521028638398e-6	3.169786299916414e-6	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G53520	ATUXS1;<br>UDP-glucuronic acid decarboxylase 1	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-glucuronic acid decarboxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824520]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94AF7	2.7662233112161663	0.08586061497004291	24.207356045898045	32.21760422029719	2.1518977970262342e-21	2.1928863264934003e-20	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT2G07340	PREFOLDIN 1<br>T13E11.11<br>T13E11_11	cytoplasm; cytosol; mitochondrion; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; response to cold	protein binding; unfolded protein binding	PREFOLDIN 1 [Source:NCBI gene (formerly Entrezgene);Acc:815304]	Prefoldin beta-like; Prefoldin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FMD7	1.047476294962198	0.09257707388095011	25.647524049681728	11.314640342912591	1.8144980943942372e-11	6.921614834231136e-11	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G16590	Leucine rich repeat protein 1;<br>LRR1;<br>MTG13.3;<br>MTG13_3	membrane; plant-type cell wall; plasma membrane; plasmodesma; plastid	phosphorylation; protein phosphorylation; response to symbiotic fungus	ATP binding; kinase activity; nucleotide binding; protein binding; protein kinase activity	Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831521]	Protein kinase domain; Protein kinase-like domain superfamily; Leucine-rich repeat-containing N-terminal, plant-type; Leucine-rich repeat domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.4185483231694596	0.03592949082435195	19.677121750223648	39.481447986677544	3.2855961547149384e-20	2.8124703084359874e-19	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV11	1.0760667468128715	0.09557307891786086	26.253441026390952	11.25909889057445	1.501781471108919e-11	5.7595203372277536e-11	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G62670	AHA11;<br>H(+)-ATPase 11;<br>MRG21.9;<br>MRG21_9	membrane; plasma membrane	monoatomic ion transport; proton export across plasma membrane; proton transmembrane transport	ATP binding; ATP hydrolysis activity; metal ion binding; mRNA binding; nucleotide binding; P-type proton-exporting transporter activity; transporter activity	H[+]-ATPase 11 [Source:NCBI gene (formerly Entrezgene);Acc:836388]	P-type ATPase; Cation-transporting P-type ATPase, N-terminal; P-type ATPase, subfamily IIIA; P-type ATPase, A domain superfamily; P-type ATPase, phosphorylation site; HAD superfamily; P-type ATPase, transmembrane domain superfamily; P-type ATPase, cytoplasmic domain N; HAD-like superfamily; P-type ATPase, haloacid dehalogenase domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	4.1717074721183955	0.03924717644281815	19.781017759517265	106.2931871849797	9.448854181634812e-29	4.931840963097195e-27	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M4B5	2.4707326993143406	0.04005842231418965	19.3221227471235	61.67823285539501	1.1709593879226251e-23	1.6931439798340665e-22	At_XVE_LST8_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G08780	ABI3-interacting protein 3;<br>F22O13.27;<br>F22O13_27;<br>PFD4;<br>PREFOLDIN 4	cytoplasm; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cold acclimation; cortical microtubule organization; mRNA processing; protein folding; response to cold; response to salt stress	Hsp90 protein binding; protein binding; unfolded protein binding	ABI3-interacting protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:837400]	Prefoldin beta-like; Prefoldin, subunit 4	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49285	1.027263708882546	0.10084727231693512	20.2405732083283	10.186331125091217	2.049653698471215e-9	4.6811728012042694e-9	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G76990	ACT domain repeat 3;<br>F22K20.9;<br>F22K20_9	cytosol	NA	amino acid binding	ACT domain repeat 3 [Source:NCBI gene (formerly Entrezgene);Acc:844035]	ACT domain; ACT domain-containing protein ACR1-12; ACT-like domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15456	1.6170177159053882	0.07394777279713931	23.365204456901957	21.86702391079915	4.618236901818567e-17	1.8507541142119352e-16	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G03880	CRB;<br>cruciferin 2;<br>CRUCIFERIN B;<br>F21M11.19;<br>F21M11_19	protein storage vacuole; vacuole	cellular response to abscisic acid stimulus; response to abscisic acid; seed maturation	nutrient reservoir activity	cruciferin 2 [Source:NCBI gene (formerly Entrezgene);Acc:839383]	11-S seed storage protein, plant; Cupin 1; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; 11-S seed storage protein, conserved site	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	1.12500131770073	0.08412935075797853	22.21778208243483	13.372280988321291	4.173245244894809e-12	1.1283447213764276e-11	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q0WQF7	1.1988175708568392	0.05058262608653394	23.14941553606439	23.70018450220376	9.760648178684919e-18	4.2715311047823566e-17	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G52200	DIHYDROLIPOAMIDE S-ACETYLTRANSFERASE	mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:824385]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q38799	1.367893804158776	0.05643851470945609	22.46579971783561	24.236885240525115	1.3300274230954555e-17	5.669838018773457e-17	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G50850	K16E14.6;<br>MACCI-BOU	mitochondrial matrix; mitochondrion; nucleolus; plant-type vacuole; plastid	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	catalytic activity; oxidoreductase activity; pyruvate dehydrogenase (acetyl-transferring) activity	Transketolase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835157]	Transketolase-like, pyrimidine-binding domain; Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II; Pyruvate dehydrogenase E1 component subunit beta; Thiamin diphosphate-binding fold; Transketolase, C-terminal domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5M729	1.4711291841751053	0.05317524036798347	20.72276371671809	27.665680004351504	7.63409569690548e-18	3.389411782443512e-17	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G54220	F20D21.4;<br>F20D21_4	mitochondrial matrix; mitochondrion; nucleus; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:841863]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H1Y0	1.340981567948532	0.0718360353589294	22.251631433368154	18.667254689771024	4.400266056929157e-15	1.4805926669541503e-14	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G24180	F3I6.11;<br>F3I6_11;<br>IAA-CONJUGATE-RESISTANT 4	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	cobalt ion binding; oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity; zinc ion binding	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839031]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RWN9	1.3017585872799864	0.04778560727577664	24.474681525553574	27.241645790276905	8.02657851432768e-20	4.381856637923785e-19	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G13930	NA	chloroplast envelope; cytosol; mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; copper ion binding; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:820606]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZC0	1.1865948690542345	0.16545836318970955	24.681015374846943	7.1715617523287145	1.7511385072915878e-7	3.57579809695038e-7	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G53520	ATUXS1;<br>UDP-glucuronic acid decarboxylase 1	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-glucuronic acid decarboxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824520]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	3.3436789854942344	0.0300529862619908	22.13338165447885	111.25945875545544	6.44397013062883e-32	9.850068628246926e-30	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q95748	1.5876420473203663	0.1133027793700443	21.20981851893987	14.012383951634265	3.4032038247734338e-12	9.277523802567067e-12	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96318	1.3557858437628991	0.06000454263136674	21.718125315366557	22.59472007131301	1.4140731239060755e-16	5.462304124835746e-16	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT4G28520	CRC;<br>cruciferin 3;<br>CRUCIFERIN C;<br>F20O9.210;<br>F20O9_210	protein storage vacuole; vacuole	cellular response to abscisic acid stimulus; response to abscisic acid; seed maturation	nutrient reservoir activity	cruciferin 3 [Source:NCBI gene (formerly Entrezgene);Acc:828970]	11-S seed storage protein, plant; Cupin 1; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; 11-S seed storage protein, conserved site	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FMD7	1.6086490944176537	0.09257707388095011	25.647524049681728	17.376322527608753	1.0542067353145469e-15	3.760004022621883e-15	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G16590	Leucine rich repeat protein 1;<br>LRR1;<br>MTG13.3;<br>MTG13_3	membrane; plant-type cell wall; plasma membrane; plasmodesma; plastid	phosphorylation; protein phosphorylation; response to symbiotic fungus	ATP binding; kinase activity; nucleotide binding; protein binding; protein kinase activity	Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831521]	Protein kinase domain; Protein kinase-like domain superfamily; Leucine-rich repeat-containing N-terminal, plant-type; Leucine-rich repeat domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	2.96578947073647	0.03576859335445949	19.677121750223648	82.91602192309041	1.6414684613742513e-26	2.9272854227840807e-25	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV11	2.094822982864479	0.09557307891786086	26.253441026390952	21.918546588468175	2.108385504668633e-18	9.960143443688466e-18	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G62670	AHA11;<br>H(+)-ATPase 11;<br>MRG21.9;<br>MRG21_9	membrane; plasma membrane	monoatomic ion transport; proton export across plasma membrane; proton transmembrane transport	ATP binding; ATP hydrolysis activity; metal ion binding; mRNA binding; nucleotide binding; P-type proton-exporting transporter activity; transporter activity	H[+]-ATPase 11 [Source:NCBI gene (formerly Entrezgene);Acc:836388]	P-type ATPase; Cation-transporting P-type ATPase, N-terminal; P-type ATPase, subfamily IIIA; P-type ATPase, A domain superfamily; P-type ATPase, phosphorylation site; HAD superfamily; P-type ATPase, transmembrane domain superfamily; P-type ATPase, cytoplasmic domain N; HAD-like superfamily; P-type ATPase, haloacid dehalogenase domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LZC3	1.4943330701697422	0.04242700873747014	22.4386714246713	35.221268588987186	3.862532457718425e-21	2.5200669083894598e-20	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G03860	malate synthase;<br>MED24.5	glyoxysome; peroxisome	glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; malate synthase activity; transferase activity	malate synthase [Source:NCBI gene (formerly Entrezgene);Acc:831690]	Malate synthase; Malate synthase A; Malate synthase superfamily; Malate synthase, conserved site; Malate synthase, C-terminal superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LFL2	1.4701476702621132	0.04012003028262283	25.015987908624385	36.64373281639515	2.9230121324154214e-23	2.6393442883413507e-22	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G16890	F2K13.40<br>F2K13_40	Golgi apparatus; Golgi membrane; Golgi trans cisterna; membrane	protein glycosylation	glycosyltransferase activity; transferase activity	Exostosin family protein [Source:NCBI gene (formerly Entrezgene);Acc:831552]	Exostosin-like; Exostosin, GT47 domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.1670989241109608	0.07284237460662157	21.693213635979312	16.022252575012406	1.6709743735020864e-13	5.001237985027224e-13	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LYF4	1.2556535172552823	0.12260899803690369	19.00431294790364	10.241120450860771	3.5723597457973627e-9	8.055690048478774e-9	At_XVE_RAPTOR_suc_24h	At_XVE_GFP_suc_24h	R0967	AT5G11760	T22P22.150<br>T22P22_150	NA	biological_process	molecular_function	stress response protein [Source:NCBI gene (formerly Entrezgene);Acc:831048]	Protein of unknown function DUF1764, eukaryotic	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22860	2.17309389290994	0.05086499543878725	25.379788283254584	42.722777701319536	3.623304179667339e-25	3.524486792949139e-23	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT2G43460	T1O24.20	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:818947]	Ribosomal protein L38e; Ribosomal protein L38e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22860	2.17309389290994	0.05086499543878725	25.379788283254584	42.722777701319536	3.623304179667339e-25	3.524486792949139e-23	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT3G59540	T16L24.90	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:825123]	Ribosomal protein L38e; Ribosomal protein L38e superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O48802	1.157109308941612	0.1078438086657108	23.41208083340687	10.72949224677668	1.6253261891577487e-10	5.25407559637097e-10	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT1G62390	CLMP1;<br>CLUMPED CHLOROPLASTS 1	cytoplasm; nucleus	NA	mRNA binding; protein binding	Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:842537]	PB1 domain; Tetratricopeptide-like helical domain superfamily; Tetratricopeptide repeat; Protein PHOX1-4	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49460	1.660362347380825	0.05859379294650534	24.44737487133022	28.33682995904864	3.2607904116318214e-20	6.175302195479733e-19	At_XVE_LST8_suc_4h	At_XVE_GFP_suc_4h	R0967	AT4G28510	ATPHB1;<br>F20O9.200;<br>F20O9_200;<br>prohibitin 1	membrane; mitochondrial inner membrane; mitochondrial respiratory chain complex I; mitochondrion; plant-type vacuole	NA	NA	prohibitin 1 [Source:NCBI gene (formerly Entrezgene);Acc:828969]	Prohibitin; Band 7 domain; Band 7/SPFH domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
