protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q9FR53	1.4264179584330023	0.07418063870016828	9.597164827984251	19.228979197637543	5.512206726165662e-9	4.699881524414933e-8	At_35S_RAPTOR_suc_24h	At_35S_LST8_suc_24h	R0722	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A1I9LP52	1.1254421805853931	0.18872958039529292	12.040541602947094	5.9632527038324445	6.486907536542564e-5	2.0716253100571416e-4	At_35S_RAPTOR_suc_24h	At_35S_LST8_suc_24h	R0722	AT3G01130	T4P13.18<br>T4P13_18	membrane	NA	NA	ATP synthase E chain [Source:NCBI gene (formerly Entrezgene);Acc:821228]	NA	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4HPX2	1.233485405973192	0.06644996944797069	11.312210530246409	18.562618105324972	7.944064755141886e-10	9.252498950106432e-9	At_35S_RAPTOR_suc_24h	At_35S_LST8_suc_24h	R0722	AT1G60640	F8A5.16<br>F8A5_16	NA	biological_process	molecular_function	stress response protein [Source:NCBI gene (formerly Entrezgene);Acc:842358]	Zinc finger C2H2 superfamily	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4JHQ0	1.447289398824304	0.2132496051351482	11.524786511334582	6.786832725467772	2.3789113835127216e-5	8.168054114488767e-5	At_35S_RAPTOR_suc_24h	At_35S_LST8_suc_24h	R0722	AT4G00930	A_TM018A10.17<br>A_TM018A10_17<br>COP1-interacting protein 4.1<br>T18A10.23<br>T18A10_23	NA	biological_process	molecular_function	COP1-interacting protein 4.1 [Source:NCBI gene (formerly Entrezgene);Acc:827980]	NA	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K087	1.8579778496811192	0.05972441462270699	14.508338070773704	31.10918476837985	1.0885546230546992e-14	1.310705859213488e-12	At_35S_RAPTOR_suc_24h	At_35S_LST8_suc_24h	R0722	AT5G48240	MIF21.13<br>MIF21_13	nucleolus	rRNA processing	NA	Rrp15p protein [Source:NCBI gene (formerly Entrezgene);Acc:834877]	Ribosomal RNA-processing protein 15	Q93YQ1	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9DGT7	1.1181287574211562	0.12666562611516624	14.028873362201582	8.827404811503772	4.210407409338333e-7	1.6747647329109172e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G04820	F13M7.19;<br>TOR2;<br>TORTIFOLIA 2;<br>tubulin alpha-4 chain	cytoplasm; cytoskeleton; microtubule	cytoskeleton organization; microtubule cytoskeleton organization; microtubule-based process; mitotic cell cycle	GTP binding; hydrolase activity; metal ion binding; nucleotide binding; structural constituent of cytoskeleton	tubulin alpha-4 chain [Source:NCBI gene (formerly Entrezgene);Acc:839405]	Tubulin; Alpha tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9DGT7	1.1181287574211562	0.12666562611516624	14.028873362201582	8.827404811503772	4.210407409338333e-7	1.6747647329109172e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G50010	F2J10.11;<br>F2J10_11;<br>tubulin alpha-2 chain	cytoplasm; cytoskeleton; microtubule	cytoskeleton organization; microtubule cytoskeleton organization; microtubule-based process; mitotic cell cycle	GTP binding; hydrolase activity; metal ion binding; nucleotide binding; structural constituent of cytoskeleton	tubulin alpha-2 chain [Source:NCBI gene (formerly Entrezgene);Acc:841425]	Tubulin; Alpha tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9DHQ0	2.1669304979978827	0.12865211802455512	13.224044266528455	16.843333256155898	2.55239317934152e-10	2.7399787021605952e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G19770	T29J13.190;<br>T29J13_190;<br>tubulin alpha-3	cytoplasm; cytoskeleton; microtubule	cytoskeleton organization; microtubule cytoskeleton organization; microtubule-based process; mitotic cell cycle	GTP binding; hydrolase activity; metal ion binding; nucleotide binding; structural constituent of cytoskeleton	tubulin alpha-3 [Source:NCBI gene (formerly Entrezgene);Acc:832097]	Tubulin; Alpha tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9DHQ0	2.1669304979978827	0.12865211802455512	13.224044266528455	16.843333256155898	2.55239317934152e-10	2.7399787021605952e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G19780	ALPHA TUBULIN;<br>T29J13.200;<br>tubulin alpha-5	cytoplasm; cytoskeleton; microtubule	cytoskeleton organization; microtubule cytoskeleton organization; microtubule-based process; mitotic cell cycle	GTP binding; hydrolase activity; metal ion binding; nucleotide binding; structural constituent of cytoskeleton	tubulin alpha-5 [Source:NCBI gene (formerly Entrezgene);Acc:832098]	Tubulin; Alpha tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4JVN6	1.0681070046181211	0.08157321541099119	12.904274687923143	13.093844581664047	7.944649795987005e-9	4.9328801172295624e-8	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT4G20850	T13K14.10;<br>T13K14_10;<br>tripeptidyl peptidase ii	chloroplast; cytoplasm; cytosol; cytosolic ribosome; plant-type vacuole; vacuole	proteolysis	aminopeptidase activity; hydrolase activity; mRNA binding; peptidase activity; salicylic acid binding; serine-type endopeptidase activity; serine-type peptidase activity; tripeptidyl-peptidase activity	tripeptidyl peptidase ii [Source:NCBI gene (formerly Entrezgene);Acc:827833]	Peptidase S8/S53 domain; Peptidase S8, subtilisin-related; Peptidase S8A, tripeptidyl peptidase II; Peptidase S8, subtilisin, His-active site; Peptidase S8, subtilisin, Ser-active site; Tripeptidyl-peptidase II domain; Peptidase S8/S53 domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4JW79	2.606178384456687	0.07300684532121245	12.916940891419369	35.69772632949873	2.7076720592117014e-14	2.6224601709797962e-12	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G04290	kow domain-containing transcription factor 1;<br>SPT5-LIKE;<br>SPT5L;<br>T19N18.20;<br>T19N18_20	nucleoplasm; nucleus	DNA methylation; DNA-templated transcription elongation; gene silencing by RNA-directed DNA methylation; heterochromatin formation; regulation of DNA-templated transcription elongation; regulation of transcription by RNA polymerase II; RNA-mediated gene silencing; siRNA processing	chromatin binding; DNA binding; protein binding; RNA binding	kow domain-containing transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:830308]	NGN domain; KOW; Ribosomal protein L2, domain 2; NusG, N-terminal domain superfamily; NGN domain, eukaryotic; Transcription elongation factor SPT5; Spt5, KOW domain repeat 1; Spt5, KOW domain repeat 4	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K0C4	1.2421750237839566	0.07460249808934608	14.508338070773704	16.650582160081186	7.384573960673607e-11	9.605336348846982e-10	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G54440	AtTRS130;<br>F24B18.6;<br>F24B18_6	early endosome; endosome; Golgi apparatus; trans-Golgi network; TRAPPII protein complex	cell plate assembly; cytokinesis by cell plate formation; Golgi vesicle transport	molecular_function	CLUB [Source:NCBI gene (formerly Entrezgene);Acc:835532]	TRAPP II complex TRAPPC10, C-terminal; Trafficking protein particle complex subunit TRAPPC10/Trs130	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04331	1.653801970374709	0.0963158389701464	12.7636042994314	17.170612726400208	3.3784492702483936e-10	3.3261859666202415e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G40770	ATPHB3;<br>EER3;<br>K1B16.2;<br>K1B16_2;<br>PROHIBITIN 3	chloroplast; chloroplast envelope; cytoplasm; membrane; mitochondrial inner membrane; mitochondrial respiratory chain complex I; mitochondrion; nucleolus; nucleus; plant-type vacuole; plasma membrane	cell division; defense response to bacterium; lateral root development; mitochondrion organization; negative regulation of cell division; response to auxin; response to ethylene; response to nitric oxide; response to salt stress; salicylic acid biosynthetic process	protein binding; protein-containing complex binding	prohibitin 3 [Source:NCBI gene (formerly Entrezgene);Acc:834077]	Prohibitin; Band 7 domain; Band 7/SPFH domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22243	1.6163459732413152	0.08989090775663618	12.300914892651075	17.981195357569284	3.3386710326903015e-10	3.310973592646429e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT2G47680	F17A22.7	NA	biological_process	ATP binding; ATP hydrolysis activity; DNA binding; helicase activity; hydrolase activity; metal ion binding; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	zinc finger (CCCH type) helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:819381]	Zinc finger, CCCH-type; Helicase, C-terminal; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; P-loop containing nucleoside triphosphate hydrolase; Zinc finger, CCCH-type superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O48773	2.0484193216354964	0.20473103935893383	12.919695499560635	10.005416511583345	1.887283883474898e-7	7.876205808787514e-7	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT2G32920	ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 9;<br>ATPDI9;<br>ATPDIL2-3;<br>PDI-like 2-3;<br>PDI9;<br>PROTEIN DISULFIDE ISOMERASE 9;<br>T21L14.14;<br>T21L14_14	endoplasmic reticulum; endoplasmic reticulum lumen; Golgi apparatus; plant-type vacuole	response to endoplasmic reticulum stress	isomerase activity; protein disulfide isomerase activity	PDI-like 2-3 [Source:NCBI gene (formerly Entrezgene);Acc:817854]	Disulphide isomerase; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like superfamily; Protein disulfide-isomerase A6-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49289	1.248510095209198	0.07942714304971558	12.786193525489006	15.718934954360902	9.710827621819352e-10	8.279758288077552e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G77030	F22K20.22;<br>F22K20_22	nucleus	NA	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	putative DEAD-box ATP-dependent RNA helicase 29 [Source:NCBI gene (formerly Entrezgene);Acc:844039]	Helicase, C-terminal; DEAD/DEAH box helicase domain; DBP10, C-terminal; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase; DDX54/DBP10 family, DEAD-box helicase domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O80845	1.1281427089657758	0.3857130167959775	11.807919293301978	2.924824052703686	0.01291850406891257	0.02288347341034017	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT2G45740	F4I18.28;<br>peroxin 11D	chloroplast; cytosol; membrane; mitochondrion; peroxisomal membrane; peroxisome	peroxisome fission; peroxisome organization; regulation of peroxisome size	identical protein binding; protein binding	peroxin 11D [Source:NCBI gene (formerly Entrezgene);Acc:819182]	Peroxisomal biogenesis factor 11	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O81149	1.773829563750255	0.0889947301172634	11.527726097588172	19.931849463591593	2.7180680558936665e-10	2.866033890889062e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G53850	20S proteasome alpha subunit E1;<br>20S PROTEASOME SUBUNIT PAE1;<br>ARABIDOPSIS 20S PROTEASOME ALPHA SUBUNIT E1;<br>ATPAE1;<br>T18A20.8;<br>T18A20_8	cytoplasm; cytosol; cytosolic ribosome; nucleus; plant-type vacuole; polysomal ribosome; proteasome complex; proteasome core complex; proteasome core complex, alpha-subunit complex	proteasome-mediated ubiquitin-dependent protein catabolic process; proteolysis involved in protein catabolic process; ubiquitin-dependent protein catabolic process	ribonuclease activity; structural constituent of ribosome	20S proteasome alpha subunit E1 [Source:NCBI gene (formerly Entrezgene);Acc:841822]	Proteasome alpha-subunit, N-terminal domain; Proteasome, subunit alpha/beta; Proteasome alpha-type subunit; Nucleophile aminohydrolases, N-terminal; Proteasome subunit alpha5	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DI10	1.012809737526981	0.10860923317929562	11.672893087993478	9.325263680436835	9.391792639074712e-7	3.4155458128226815e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G05240	YUP8H12.15	extracellular region; plant-type cell wall; plasmodesma	cellular oxidant detoxification; hydrogen peroxide catabolic process; lignin metabolic process; plant-type cell wall organization; response to oxidative stress	heme binding; lactoperoxidase activity; metal ion binding; oxidoreductase activity; peroxidase activity	Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839237]	Plant peroxidase; Haem peroxidase; Haem peroxidase superfamily; Peroxidases heam-ligand binding site; Peroxidase, active site; Secretory peroxidase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DI10	1.012809737526981	0.10860923317929562	11.672893087993478	9.325263680436835	9.391792639074712e-7	3.4155458128226815e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G05250	AtPRX1;<br>peroxidase 2;<br>PRX2;<br>YUP8H12.14;<br>YUP8H12_14	extracellular region; plant-type cell wall; plasmodesma	cellular oxidant detoxification; hydrogen peroxide catabolic process; lignin metabolic process; plant-type cell wall organization; response to oxidative stress	heme binding; lactoperoxidase activity; metal ion binding; oxidoreductase activity; peroxidase activity	Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838206]	Plant peroxidase; Haem peroxidase; Haem peroxidase superfamily; Peroxidases heam-ligand binding site; Peroxidase, active site; Secretory peroxidase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P16127	4.415704109093738	0.18287097264667623	11.231878274825991	24.146555602486405	4.911921170229378e-11	7.174625840449793e-10	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT4G18480	CH-42;<br>CH42;<br>CHL11;<br>CHLI-1;<br>CHLORINA 42;<br>F28J12.140;<br>F28J12_140;<br>LOST1;<br>low temperature with open-stomata 1;<br>PROTOPORPHYRIN-IX MG-CHELATASE	chloroplast; chloroplast stroma; cytosol; magnesium chelatase complex; plant-type cell wall; plastid	chlorophyll biosynthetic process; photosynthesis	ATP binding; ATP hydrolysis activity; ligase activity; magnesium chelatase activity; nucleotide binding	P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827580]	Magnesium chelatase ChlI-like, catalytic domain; AAA+ ATPase domain; Magnesium chelatase, ATPase subunit I; P-loop containing nucleoside triphosphate hydrolase; ChlI/MoxR, AAA lid domain; Magnesium-chelatase subunit ChlI-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	1.0183055387324749	0.08734504141628661	10.058266170599952	11.658424132850644	3.631767456719009e-7	1.4642103185233652e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31167	1.5233533506341508	0.12443775297909208	12.4500642731696	12.241890536950656	2.6208831820897665e-8	1.3772110114280482e-7	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G08580	ADP/ATP carrier 1	chloroplast; chloroplast envelope; cytosol; membrane; mitochondrial envelope; mitochondrial inner membrane; mitochondrion; nucleolus; plant-type cell wall; plant-type vacuole; plasma membrane; vacuole	mitochondrial ADP transmembrane transport; mitochondrial ATP transmembrane transport; purine nucleotide transport; transmembrane transport	antiporter activity; ATP transmembrane transporter activity; ATP:ADP antiporter activity; copper ion binding; mRNA binding; protein binding	ADP/ATP carrier 1 [Source:NCBI gene (formerly Entrezgene);Acc:820005]	Mitochondrial carrier protein; ADP/ATP carrier protein, eukaryotic type; Mitochondrial substrate/solute carrier; Mitochondrial carrier domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P41916	1.9161761670418425	0.2322117207693897	12.085126364412597	8.251849478970977	2.6072194773942617e-6	8.603824275401063e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G20010	ARABIDOPSIS THALIANA RAS-RELATED NUCLEAR PROTEIN;<br>ATRAN1;<br>F28I16.160;<br>F28I16_160;<br>RAN1;<br>RAS-RELATED NUCLEAR PROTEIN;<br>RAS-related nuclear protein-1	apoplast; cytosol; Golgi apparatus; nucleus; plant-type cell wall; plasma membrane; plastid	defense response to bacterium; defense response to fungus; nucleocytoplasmic transport; protein import into nucleus; protein transport	GTP binding; GTPase activity; mRNA binding; nucleotide binding; protein binding	RAS-related nuclear protein-1 [Source:NCBI gene (formerly Entrezgene);Acc:832123]	Small GTPase; Ran GTPase; Small GTP-binding protein domain; P-loop containing nucleoside triphosphate hydrolase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49040	2.3983784503014567	0.08544212366354972	14.419436552678038	28.07021112613829	5.425235983863749e-14	3.718373278171231e-12	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G20830	ASUS1;<br>atsus1;<br>sucrose synthase 1;<br>T1M15.230;<br>T1M15_230	cytosol; plasmodesma	cellular response to hypoxia; response to cold; response to flooding; response to glucose; response to hypoxia; response to mannitol; response to osmotic stress; response to sorbitol; response to sucrose; response to water deprivation; sucrose metabolic process	glycosyltransferase activity; sucrose synthase activity; transferase activity	sucrose synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:832206]	Sucrose synthase; Glycosyl transferase, family 1; Sucrose synthase, plant/cyanobacteria	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49201	1.5150495099287695	0.2716527860458361	13.285884797400945	5.577154322551785	8.271843718948142e-5	2.0082323579244675e-4	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G02960	F9G14.270;<br>F9G14_270	cytosolic ribosome; cytosolic small ribosomal subunit; plasma membrane; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S12/S23 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831724]	Ribosomal protein S23, eukaryotic/archaeal; Ribosomal protein S12/S23; Nucleic acid-binding, OB-fold	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49209	1.1976085605864986	0.100833830008427	12.556851214508692	11.877051188935406	3.400380809338218e-8	1.746247435804238e-7	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G33120	NA	chloroplast envelope; cytosolic large ribosomal subunit; cytosolic ribosome; nucleolus; nucleus; plant-type vacuole; plasmodesma; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; rRNA binding; structural constituent of ribosome	Ribosomal protein L6 family [Source:NCBI gene (formerly Entrezgene);Acc:840208]	Ribosomal protein L6; Ribosomal protein L6, conserved site-2; Ribosomal protein L6, alpha-beta domain; Ribosomal protein L6, alpha-beta domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49209	1.1976085605864986	0.100833830008427	12.556851214508692	11.877051188935406	3.400380809338218e-8	1.746247435804238e-7	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G33140	PIGGYBACK2;<br>T9L6.5	chloroplast envelope; cytosolic large ribosomal subunit; cytosolic ribosome; nucleolus; nucleus; plant-type vacuole; plasmodesma; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; rRNA binding; structural constituent of ribosome	Ribosomal protein L6 family [Source:NCBI gene (formerly Entrezgene);Acc:840211]	Ribosomal protein L6; Ribosomal protein L6, conserved site-2; Ribosomal protein L6, alpha-beta domain; Ribosomal protein L6, alpha-beta domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P50883	2.7270869638610176	0.1501550674473133	11.79693389492872	18.16180439476612	5.50727487862341e-10	5.032801966003548e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT2G37190	T2N18.5;<br>T2N18_5	chloroplast; cytosolic large ribosomal subunit; cytosolic ribosome; endoplasmic reticulum; nucleolus; nucleus; plant-type vacuole; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome; zinc ion binding	Ribosomal protein L11 family protein [Source:NCBI gene (formerly Entrezgene);Acc:818295]	Ribosomal protein L11/L12; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, conserved site; Ribosomal protein L11, C-terminal domain superfamily; Ribosomal protein L11/L12, N-terminal domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P53492	1.2947710403794372	0.0933711850449083	12.14632706165841	13.866923074358512	8.236882370601116e-9	5.09657096680944e-8	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G09810	ACT2;<br>actin 2;<br>actin 7;<br>AtACT7;<br>MYH9.2;<br>MYH9_2	chloroplast envelope; chloroplast stroma; cytoplasm; cytoskeleton; cytosol; mitochondrion; nucleolus; plant-type cell wall; plasma membrane; plasmodesma	cell division; cytoskeleton organization; Golgi to plasma membrane transport; protein localization; protein transport; response to auxin; response to light stimulus; response to wounding; root development; root epidermal cell differentiation; root hair elongation; seed germination	ATP binding; hydrolase activity; nucleotide binding; protein binding; structural constituent of cytoskeleton	actin 7 [Source:NCBI gene (formerly Entrezgene);Acc:830841]	Actin family; Actin, conserved site; Actin/actin-like conserved site; ATPase, nucleotide binding domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P83483	1.1317423077535074	0.15083868673082254	13.586965145849671	7.502997621380417	3.4357135075525636e-6	1.1051338394329728e-5	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
