protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q8VZC0	2.249819555127412	0.1315665001558928	11.278458717547627	17.100246282006488	2.0323209983598123e-9	1.521678999612263e-8	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G53520	ATUXS1;<br>UDP-glucuronic acid decarboxylase 1	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-glucuronic acid decarboxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824520]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	3.395219277027579	0.07122424807902555	10.929077623150814	47.66942956365754	4.965769177050387e-14	3.687083613959913e-12	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q95748	1.0475152510132095	0.2412045545391475	14.338253809769308	4.342850212818838	6.403460987162444e-4	0.00136658293163155	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FHG2	1.6565146036902063	0.12486421541618868	12.589592982073537	13.26652794933142	9.049652287838546e-9	5.46660351760281e-8	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G46430	K11I1.2;<br>K11I1_2	cytosolic large ribosomal subunit; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L32e [Source:NCBI gene (formerly Entrezgene);Acc:834686]	Ribosomal protein L32e; Ribosomal protein L32e, conserved site; Ribosomal protein L32e superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.6223152350920085	0.08559136217496743	9.597164827984251	18.9541934357306	6.3082613110219996e-9	4.0877533295422563e-8	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.0729386013117157	0.14807147984098806	13.753848486375473	7.246085488332593	4.705998464002963e-6	1.473829395932035e-5	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M339	1.2480280389087224	0.2362340209035224	12.698856948946778	5.283015689846024	1.602280297703e-4	3.646568953393092e-4	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G53870	NA	cytosol; cytosolic ribosome; cytosolic small ribosomal subunit; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824554]	Ribosomal protein S3, C-terminal; K Homology domain, type 2; Ribosomal protein S3, eukaryotic/archaeal; K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M884	2.49520785338712	0.11637796692300809	14.508338070773704	21.4405520164987	2.158889161472418e-12	5.6575595378586017e-11	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G02570	F16B3.20;<br>F16B3_20;<br>MATERNAL EFFECT EMBRYO ARREST 31;<br>PHOSPHOMANNOSE ISOMERASE 1;<br>PMI1	NA	carbohydrate metabolic process; embryo development ending in seed dormancy; GDP-mannose biosynthetic process; response to cadmium ion; response to cobalt ion; response to L-ascorbic acid; response to light stimulus; response to zinc ion	isomerase activity; mannose-6-phosphate isomerase activity; metal ion binding; zinc ion binding	Mannose-6-phosphate isomerase, type I [Source:NCBI gene (formerly Entrezgene);Acc:820656]	Mannose-6-phosphate isomerase, type I; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; Mannose-6-phosphate isomerase; Phosphomannose isomerase, type I, conserved site; Phosphomannose isomerase type I, C-terminal domain; Phosphomannose isomerase type I, catalytic domain; Phosphomannose isomerase type I, helical insertion domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SRX2	1.0757827083536973	0.15016513046835642	13.258708158114588	7.1639980932883205	6.5601411315853585e-6	1.991511328191671e-5	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT1G02780	embryo defective 2386;<br>T14P4.34	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; extracellular region; nucleolus; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein L19e family protein [Source:NCBI gene (formerly Entrezgene);Acc:839407]	Ribosomal protein L19/L19e; Ribosomal protein L19/L19e, domain 1; Ribosomal protein L19/L19e conserved site; Ribosomal protein L19, eukaryotic; Ribosomal protein L19/L19e superfamily; 60S ribosomal protein L19	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4J6A1	1.7137363253874418	0.2080764053538162	13.367646319176837	8.23609155720169	1.3415957520228246e-6	4.724750257123861e-6	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G11400	ATEIF3G1<br>eukaryotic translation initiation factor 3G1	cytoplasm; cytosol; eukaryotic 43S preinitiation complex; eukaryotic 48S preinitiation complex; eukaryotic translation initiation factor 3 complex	cytoplasmic translational initiation; formation of cytoplasmic translation initiation complex; translation; translational initiation	mRNA binding; nucleic acid binding; protein binding; RNA binding; translation initiation factor activity	eukaryotic translation initiation factor 3G1 [Source:NCBI gene (formerly Entrezgene);Acc:820313]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; Eukaryotic translation initiation factor 3 subunit G; Eukaryotic translation initiation factor 3 subunit G, N-terminal; eIF3G, RNA recognition motif; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K087	1.8027682862323795	0.05972441462270699	14.508338070773704	30.184779501329334	1.6757184288083503e-14	1.9907534934243202e-12	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT5G48240	MIF21.13<br>MIF21_13	nucleolus	rRNA processing	NA	Rrp15p protein [Source:NCBI gene (formerly Entrezgene);Acc:834877]	Ribosomal RNA-processing protein 15	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.4954315539993557	0.10600314298759032	14.024871610645633	14.10742655219595	1.1167582477032626e-9	9.299360735547731e-9	At_35S_RAPTOR_suc_24h	At_35S_RAPTOR_ctrl_24h	R0722	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.473725589996115	0.03967925916345125	19.781017759517265	87.54512214269815	4.355112656217095e-27	1.8639882168609166e-24	At_XVE_LST8_man_24h	At_XVE_GFP_man_24h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.1944367882830942	0.0853588456026399	24.083262853888037	13.993122562170097	4.611603459906179e-13	3.4627478611225346e-12	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.595152980362135	0.03015635809059247	22.13338165447885	86.05657793842536	1.8736024101073014e-29	1.3365030525432083e-26	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q95748	1.6399785943644376	0.10841867853937263	21.20981851893987	15.12634738274248	7.73846196346709e-13	5.47152499551947e-12	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	2.283799728708049	0.03947561291262944	19.677121750223648	57.85343304897471	1.8997977295445815e-23	2.139772179592318e-21	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.3027114945190656	0.06917054531719452	23.587344591879425	18.833326939165183	1.0253614895743252e-15	1.3218515588488292e-14	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M884	1.1144937741552354	0.05056363088515657	24.597581174764393	22.04141108233597	1.0328265204041955e-17	1.93881469619735e-16	At_XVE_RAPTOR_man_24h	At_XVE_GFP_man_24h	R0967	AT3G02570	F16B3.20;<br>F16B3_20;<br>MATERNAL EFFECT EMBRYO ARREST 31;<br>PHOSPHOMANNOSE ISOMERASE 1;<br>PMI1	NA	carbohydrate metabolic process; embryo development ending in seed dormancy; GDP-mannose biosynthetic process; response to cadmium ion; response to cobalt ion; response to L-ascorbic acid; response to light stimulus; response to zinc ion	isomerase activity; mannose-6-phosphate isomerase activity; metal ion binding; zinc ion binding	Mannose-6-phosphate isomerase, type I [Source:NCBI gene (formerly Entrezgene);Acc:820656]	Mannose-6-phosphate isomerase, type I; RmlC-like cupin domain superfamily; RmlC-like jelly roll fold; Mannose-6-phosphate isomerase; Phosphomannose isomerase, type I, conserved site; Phosphomannose isomerase type I, C-terminal domain; Phosphomannose isomerase type I, catalytic domain; Phosphomannose isomerase type I, helical insertion domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P93014	1.2059543355118674	0.06607460679885097	23.472793928435387	18.251403889290177	2.2798032572442457e-15	4.0998142609266265e-14	At_XVE_LST8_man_4h	At_XVE_GFP_man_4h	R0967	AT2G33800	EMBRYO DEFECTIVE 3113;<br>T1B8.10;<br>T1B8_10	chloroplast; chloroplast stroma; chloroplast thylakoid; chloroplast thylakoid membrane; endoplasmic reticulum; nucleus; plastid; ribonucleoprotein complex; ribosome; small ribosomal subunit; thylakoid	adaxial/abaxial pattern specification; chloroplast rRNA processing; plastid translation; response to cold; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Ribosomal protein S5 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817947]	Ribosomal protein S5; Ribosomal protein S5, C-terminal; Ribosomal protein S5, bacterial-type; Ribosomal protein S5, N-terminal; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S5, N-terminal, conserved site; Ribosomal protein S5 domain 2-type fold	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RXU5	1.456537811140968	0.07643122407146254	19.45629700855352	19.05684265607362	4.7502096140817945e-14	5.910144519845953e-13	At_XVE_LST8_man_4h	At_XVE_GFP_man_4h	R0967	AT3G60245	NA	cytosol; cytosolic large ribosomal subunit; ribonucleoprotein complex; ribosome	translation	metal ion binding; molecular_function; structural constituent of ribosome	Zinc-binding ribosomal protein family protein [Source:NCBI gene (formerly Entrezgene);Acc:825195]	Ribosomal protein L37ae; Ribosomal protein L37ae/L37e; Zinc-binding ribosomal protein	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.8408907406429766	0.03733966455498228	19.781017759517265	102.86355773194758	1.805727430122108e-28	9.660641751153276e-26	At_XVE_LST8_man_4h	At_XVE_GFP_man_4h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SKZ3	1.7207883674923097	0.09821438641457916	18.29728504115816	17.520736322971842	6.943524386069696e-13	7.009029333108086e-12	At_XVE_LST8_man_4h	At_XVE_GFP_man_4h	R0967	AT2G32060	F22D22.19;<br>F22D22_19	cellular anatomical entity; cytosolic ribosome; cytosolic small ribosomal subunit; nucleus; peroxisome; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817766]	Ribosomal protein S12e; Ribosomal protein L7Ae/L30e/S12e/Gadd45; 50S ribosomal protein L30e-like	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K087	1.8894457207108897	0.07959735927452094	24.063013645970827	23.73754277694612	3.3052870317692204e-18	1.0717142799978988e-16	At_XVE_LST8_man_4h	At_XVE_GFP_man_4h	R0967	AT5G48240	MIF21.13<br>MIF21_13	nucleolus	rRNA processing	NA	Rrp15p protein [Source:NCBI gene (formerly Entrezgene);Acc:834877]	Ribosomal RNA-processing protein 15	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P93014	2.2950337165648698	0.06505977128102251	23.472793928435387	35.27577289891757	7.6280679982349385e-22	3.523585386716931e-20	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT2G33800	EMBRYO DEFECTIVE 3113;<br>T1B8.10;<br>T1B8_10	chloroplast; chloroplast stroma; chloroplast thylakoid; chloroplast thylakoid membrane; endoplasmic reticulum; nucleus; plastid; ribonucleoprotein complex; ribosome; small ribosomal subunit; thylakoid	adaxial/abaxial pattern specification; chloroplast rRNA processing; plastid translation; response to cold; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Ribosomal protein S5 family protein [Source:NCBI gene (formerly Entrezgene);Acc:817947]	Ribosomal protein S5; Ribosomal protein S5, C-terminal; Ribosomal protein S5, bacterial-type; Ribosomal protein S5, N-terminal; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S5, N-terminal, conserved site; Ribosomal protein S5 domain 2-type fold	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.843358519773775	0.07491634927256642	24.083262853888037	24.60555723380388	1.4056548716879775e-18	2.4656569060756326e-17	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RXU5	1.3932450722179608	0.0740422849244683	19.45629700855352	18.816883806857557	6.005243114363841e-14	3.620062046405245e-13	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT3G60245	NA	cytosol; cytosolic large ribosomal subunit; ribonucleoprotein complex; ribosome	translation	metal ion binding; molecular_function; structural constituent of ribosome	Zinc-binding ribosomal protein family protein [Source:NCBI gene (formerly Entrezgene);Acc:825195]	Ribosomal protein L37ae; Ribosomal protein L37ae/L37e; Zinc-binding ribosomal protein	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	1.8915538668208003	0.03392038482752741	22.13338165447885	55.76451671874157	2.6561840902544303e-25	4.7368616276204014e-23	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.3380102440198487	0.0354812194641427	19.677121750223648	37.71037930001366	8.015676041564528e-20	2.171335028980771e-18	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.1291653070206171	0.06547073939477237	23.587344591879425	17.2468696315163	7.138270715264527e-15	5.1434004480357196e-14	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9M339	1.0942718674486074	0.06441925709634563	26.043440442011708	16.986719760086817	1.3096483566693454e-15	1.0862974741365887e-14	At_XVE_RAPTOR_man_4h	At_XVE_GFP_man_4h	R0967	AT3G53870	NA	cytosol; cytosolic ribosome; cytosolic small ribosomal subunit; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824554]	Ribosomal protein S3, C-terminal; K Homology domain, type 2; Ribosomal protein S3, eukaryotic/archaeal; K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
